,gene_id,AAAAAGAA,AUAAAUUA,CAAAUAUA,GGGCUGGG,GGGGUGGG,UAAAAAUU,UAAAAUUU,UAUUUUUA,UUUUCUUU
91,ENSG00000153898,3.8189236294731106e-05,4.6833493122207493e-05,2.8592529227134843e-05,3.881201348068968e-05,3.2364193857478915e-05,5.5017516836856915e-06,4.046928823684929e-05,0.000282000884614647,0.0007592121839077467
92,ENSG00000183291,0.0001940979062236705,1.1839591883900203e-05,2.7209906704630017e-05,0.0,1.1839591883900203e-05,0.00010314959265848336,0.0002082913768206484,0.0003174637102368829,0.0002563189931347737
93,ENSG00000153936,0.0002105739953480727,0.00010839516495717335,1.0216333366669519e-05,3.769606271587783e-06,9.48774779917044e-05,9.293061529698583e-05,0.0001138968356072281,0.0002719776432891975,0.00022620176226693337
94,ENSG00000117228,0.0005602163367516542,0.0,0.0,0.0,0.0,0.0,8.956019533059174e-05,0.0003188084188465614,3.687315634218289e-05
95,ENSG00000154451,9.850734408020942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003574057571789676,0.0010162359920227518
96,ENSG00000069702,0.00014135036923077515,4.5990411114197296e-05,3.3498424212837516e-05,3.094703821609572e-05,0.00011980075957993108,3.895212862036702e-05,9.806402867214142e-05,0.00024582662128965925,0.00028547628919388575
97,ENSG00000174842,7.041204975950598e-05,0.00011256911259192736,6.0514736272665324e-05,3.057823441274501e-06,6.130493688656747e-06,0.0007563187858946938,4.10330597951104e-05,0.00020574158834909913,0.001021517614802702
98,ENSG00000122484,0.0002605803795717483,0.00014339794945862248,0.00012708800075265936,0.0,2.210369728544494e-06,0.00026897592912196173,0.00011573311969253991,0.0005394971609142522,0.0006751706866148818
99,ENSG00000143033,0.00017211115031668222,6.717847442612782e-05,8.284948626012546e-06,0.0,9.701833019233743e-05,0.0001389903497269671,0.00030345968398667975,0.0006118872063568324,0.0003511662056619519
100,ENSG00000023909,0.0002701075035022945,0.00022228072922265128,0.00010984400159946366,0.0,0.0,2.2952625780389275e-05,8.387305253976882e-05,0.000283493568495399,0.0003230130174399116
101,ENSG00000122481,0.0002494852855650344,5.6838325978066114e-05,0.0,0.0,0.0,0.0001498974837100186,0.0,0.00028570611731892074,0.0002224648792676697
102,ENSG00000117569,6.678826459637999e-05,0.0007869553818121942,2.672810528058587e-05,5.27168380475803e-05,4.097566210182432e-05,0.0001750575099889883,0.0009497840132680804,0.00013765824837593798,0.0005408557583453894
103,ENSG00000162688,0.0001586451862184173,0.0002990478885142088,3.090000085332723e-05,0.00020239467429891982,6.654643943275815e-06,0.000390280129644589,9.164672483730187e-05,0.00025337426210672495,0.00016751464107190754
104,ENSG00000137992,0.00018056145722234447,6.93904716524635e-05,2.7108660206045922e-05,1.7345752892404295e-05,0.0,0.00021269236592692096,4.460182276721325e-05,0.0004726784372712778,0.0004368128289688566
105,ENSG00000079335,0.00016565954252478022,1.4958934961328363e-05,1.0696422688396092e-06,3.3581475587933424e-05,3.8811114509810595e-05,0.0001032101297333873,5.258690296623041e-05,0.00019767896606652518,0.0003316527530661907
106,ENSG00000134215,0.00014110420137359442,3.387870721554479e-05,4.29067349726803e-05,8.346246233748294e-06,2.6334992081476685e-05,0.0001901545254215749,0.00011701424083816753,0.0001797324984893843,0.00031834187190176843
107,ENSG00000134255,0.00014195249185304032,6.584944088114091e-05,5.666942457866283e-06,7.158576846210351e-05,5.184861613676997e-05,7.811129062225513e-05,5.666942457866283e-06,0.0004928486881284421,0.0005779998638185505
108,ENSG00000162777,0.0,0.0,0.0,0.0,6.745817593092283e-05,0.0,0.0,0.0,6.142653890572056e-05
109,ENSG00000064886,0.0001486334922100232,3.542017178783317e-06,0.0,6.439208670947973e-05,0.00024739412319503995,0.0,2.521780894483132e-05,3.743139116000298e-05,6.792705686409549e-05
110,ENSG00000143110,7.218652999350322e-05,0.0,0.0,0.0,0.0,0.0,0.0005435404645804384,0.0,7.218652999350322e-05
111,ENSG00000155366,0.0,0.0,0.0,0.0001927102545635567,0.0006126511005952698,0.0,0.0,0.0,0.0
112,ENSG00000198799,0.00012841269380109598,2.8306159420289855e-06,8.637143055144285e-05,3.566333808844508e-05,7.376599926211828e-05,8.195567411944382e-05,0.00012612527782368332,0.0006275615825990365,0.000689681371808287
113,ENSG00000163349,0.00023894382375383788,5.7763581595179286e-05,0.00010124013897705157,3.6896965224610276e-06,7.523317377358478e-06,0.00016816109973791064,1.3498129497696393e-05,0.0002739064174297807,0.0006810531313051356
114,ENSG00000197323,0.00019764807270151316,0.00012880622587806414,2.4227921716102246e-06,2.826077536263285e-06,1.1601944471922874e-05,9.123890528235293e-05,0.000260565795284059,0.00023536991110463103,0.0004876019804828865
115,ENSG00000052723,0.0,0.0,0.0,0.0,0.0,0.0,0.00030031188936422484,0.00030031188936422484,0.0
116,ENSG00000198162,0.0002647120310917807,9.019415655286674e-05,4.628007468431893e-05,1.516904998901021e-05,9.311734946563619e-06,0.00019385294033398185,0.0002508193312903604,0.00023205564905803844,0.00034443231368006194
117,ENSG00000134250,0.0001242695415128515,4.7504634669490036e-05,3.968904318838858e-05,2.078213549495923e-05,0.00011332537131493532,6.408591039266105e-05,6.53308144550065e-05,0.0003010632033466845,0.0002653001318248719
118,ENSG00000117281,0.00015258307098489813,4.787453157913741e-05,0.0,0.0,0.0,0.00012016805499948894,4.787453157913741e-05,0.00027868938175952437,0.00025141729797594663
119,ENSG00000271601,0.00028388680900768356,2.031488065007618e-05,0.0,4.204330460374186e-05,0.0,3.996003996003996e-05,0.0001002349605701561,0.00022428160973767978,0.00026766435702164644
120,ENSG00000117360,8.97287811772377e-05,0.0,0.0,4.149017079498126e-05,1.2504532893173776e-05,1.4595557112414983e-05,0.00016184726713638242,0.0006127024231180525,0.00021222204184842398
121,ENSG00000143384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019593572131063244
122,ENSG00000143457,0.0002380023609763368,0.0,1.2764545199254551e-05,1.2764545199254551e-05,2.3655105284258443e-05,7.810790570927791e-05,7.623392059502724e-05,0.0002598528075263428,0.00022533644538669925
123,ENSG00000163131,0.0003798364304553257,1.6829536646328308e-05,1.1569119705681594e-05,0.0,0.0,0.00017890579981328394,4.167008895690579e-05,0.0009104260234690235,0.000258447093179105
124,ENSG00000143437,0.00018586135693907354,3.952843596427747e-05,3.9025598745532544e-06,4.208175503994119e-05,0.0,9.287546640208112e-05,6.08081672198252e-05,0.0007964435210714569,0.0003636451963790449
125,ENSG00000143379,0.00011008716213291093,1.8692092298541765e-05,7.000976164387827e-06,3.8243150620391023e-05,0.00012909035948761014,0.0001867654365221016,5.091520919213775e-06,0.00039395746047843317,0.00046991900617434333
126,ENSG00000143458,0.00043179613051191846,4.10124411429508e-05,8.144568518135381e-05,5.109596102285628e-05,3.707307567396689e-05,6.180461553423753e-05,0.0001117716041555191,0.0007734625872960154,0.0008345907325041882
127,ENSG00000143398,0.00017455860237469768,5.919045463393178e-05,8.690060309018545e-06,0.00032959835880973514,8.036139749377771e-06,7.239577591679802e-05,1.656216116674357e-05,0.000500209240006592,0.00040324629538579857
128,ENSG00000163191,0.0003575012451618931,0.0,0.0,0.00013117575162778402,0.0,0.00013117575162778402,0.0,7.136230642974381e-05,0.00015496318710436527
129,ENSG00000163220,0.0,0.0,0.0,0.00022706630336058128,0.0,0.0,0.0,0.0,0.00022706630336058128
130,ENSG00000163221,0.0005370569280343716,0.0,0.0,0.0,0.002117955192185653,0.0,0.0,0.0,0.0005370569280343716
131,ENSG00000143546,0.0,0.0,0.0,0.002331002331002331,0.0,0.0,0.0,0.0,0.0
132,ENSG00000197956,0.0,0.0,0.0,0.0,0.0012048192771084338,0.0,0.0,0.0,0.0
133,ENSG00000196154,0.0,2.722644232078194e-05,0.0,0.0008665789666251297,0.0014739819256370638,0.0,0.0,0.0,0.0
134,ENSG00000143554,0.0,0.0,0.0,0.00039008075640990266,0.0011082111717926608,0.0,0.0,0.0,0.0
135,ENSG00000198837,6.0137883314611414e-05,7.423904974016333e-05,0.0,0.000661791422207649,4.825558956533559e-05,0.0,0.0,6.485084306095979e-05,0.0
136,ENSG00000143515,7.592224733091167e-05,0.0,0.0,0.00034536578464863934,7.81422358515855e-05,2.2178850248403124e-05,0.0,6.577413621744322e-05,3.9878696682214265e-05
137,ENSG00000116521,0.00016032437642881186,0.0,0.0,0.0011783123606349043,0.0002903600464576075,0.0001225957831125251,0.0,0.0,0.0
138,ENSG00000116539,0.00017150285687137342,2.162410874070695e-05,1.4157739522629601e-05,6.8353956238984205e-06,2.416693620028536e-05,0.00015857306408719658,0.0001472767925461785,0.0002622980694833664,0.00020275887937620164
139,ENSG00000163374,7.859270551794581e-06,9.557077391740646e-05,1.8590295122773892e-05,2.6449565674568477e-05,0.0,8.42983898208835e-05,0.0002371710612999289,0.0004113401077944136,0.0005560743255175909
140,ENSG00000132680,4.0479274611398965e-05,0.0,0.0,0.00015285508363615933,0.0,6.456611570247934e-05,1.65169133192389e-05,0.00022471193892656348,0.0001747194430357887
141,ENSG00000160789,2.1547387105463792e-05,0.0,4.1778747156116325e-06,0.0008728505368980465,0.00015914359572760724,2.482645187733703e-05,1.2098262588264858e-05,0.00020430085542406056,8.97472625385038e-05
142,ENSG00000160783,0.0003356123668143033,2.426770295598869e-05,2.426770295598869e-05,0.0,8.864100185655128e-05,8.234177927496177e-05,0.0001602039162681757,0.000648304152943757,7.443455326046548e-05
143,ENSG00000116604,8.144308592389135e-05,1.3116598208261004e-05,0.0,0.000177546912028686,0.00044586190970103204,0.0,6.460176586474285e-05,9.35784589555902e-05,4.952447482406623e-05
144,ENSG00000117036,0.00020242914979757084,3.077301821762679e-05,0.0,3.077301821762679e-05,0.0,6.154603643525357e-05,3.077301821762679e-05,0.00015950628289321896,6.154603643525357e-05
145,ENSG00000143297,0.00022582109917093285,0.0,4.6861826541961316e-05,0.00024701029447012497,0.0,1.9187597137210505e-05,1.9187597137210505e-05,0.00015726726897554805,0.00011721476805528374
146,ENSG00000160856,1.8165139281205438e-05,0.0,0.0,0.0,0.0002843577584537859,1.992892018467466e-05,5.931646872383771e-05,0.0001437503792813216,0.00010412061144435772
147,ENSG00000132704,0.00011724543556702024,6.656515480558815e-05,0.0,0.0003390860949076796,0.0,0.00013699971026818767,8.960693916136866e-06,0.00010378993739431917,9.289076993181175e-05
