,gene_id,0
99,ENSG00000011295,0.00042812116803175605
100,ENSG00000011304,0.01918733122729864
101,ENSG00000011376,9.212346538613576e-05
102,ENSG00000011426,0.000538828587154164
103,ENSG00000011451,0.00040262718169224726
104,ENSG00000011454,0.00011516352926044569
105,ENSG00000011478,0.00010809403616194418
106,ENSG00000011485,0.0006617409170112348
107,ENSG00000011566,0.0002218735059807288
108,ENSG00000012048,0.00015328739161185048
109,ENSG00000012061,0.0012754308056562428
110,ENSG00000012211,0.0005691875703145358
111,ENSG00000012660,0.0005795807685424605
112,ENSG00000012779,0.00014100906302164402
113,ENSG00000012822,0.0003560011822002
114,ENSG00000012983,9.128860191248617e-05
115,ENSG00000013275,0.0019264855349296363
116,ENSG00000013306,0.018523473345701667
117,ENSG00000013364,1.591154620898866e-05
118,ENSG00000013374,0.0005528813873568782
119,ENSG00000013441,0.002781218040833775
120,ENSG00000013573,0.0011755690578417995
121,ENSG00000013810,0.005103274199205132
122,ENSG00000014138,0.0005349441710394396
123,ENSG00000014164,0.0006091310481412221
124,ENSG00000014216,0.0022521349766680466
125,ENSG00000014641,0.001330639537423985
126,ENSG00000014824,5.333972246750159e-05
127,ENSG00000015133,6.105731459629232e-05
128,ENSG00000015153,9.614793562125505e-05
129,ENSG00000015475,0.00023467090937687507
130,ENSG00000015479,0.002666854938868895
131,ENSG00000015532,0.00020780204499700364
132,ENSG00000017260,8.228217042153182e-05
133,ENSG00000017483,0.005005572382038601
134,ENSG00000017797,0.0010037550442134834
135,ENSG00000019144,0.0003326637513473842
136,ENSG00000020129,0.0011567712448616997
137,ENSG00000020922,0.000508788511358302
138,ENSG00000021776,0.00019049365755030963
139,ENSG00000022556,2.2281973236521388e-05
140,ENSG00000022840,0.00044321002438002483
141,ENSG00000022976,5.443599065067082e-06
142,ENSG00000023191,0.006640609457688004
143,ENSG00000023228,0.0003087925098933349
144,ENSG00000023287,0.0001894105878575616
145,ENSG00000023330,2.028833660679272e-05
146,ENSG00000023516,0.00025824968545643814
147,ENSG00000023892,9.954911508365829e-05
148,ENSG00000023909,0.0011891472201524277
149,ENSG00000024048,0.00041800054094605
150,ENSG00000024422,0.000990680184496637
151,ENSG00000025156,0.0007332537526074322
152,ENSG00000025293,0.00015924720919566863
153,ENSG00000025770,0.0015450377571821117
154,ENSG00000025772,0.0003607972706724717
155,ENSG00000025796,0.0002663894934866744
156,ENSG00000025800,0.000507313717502548
157,ENSG00000026025,0.005208909212381916
158,ENSG00000026036,0.0017588006423177934
159,ENSG00000026297,0.0043035628695632985
160,ENSG00000026652,0.00038268316512125037
161,ENSG00000027697,0.00037595246271845473
162,ENSG00000027847,1.553953684247679e-05
163,ENSG00000028137,0.0006515151808865029
164,ENSG00000028203,4.238233607770099e-05
165,ENSG00000028310,0.0033886873414463764
166,ENSG00000028528,0.0004197664984629875
167,ENSG00000029363,0.001991961296015778
168,ENSG00000029534,0.001016810898199644
169,ENSG00000030066,0.0005725428067280617
170,ENSG00000030110,0.00017069078123453917
171,ENSG00000030582,0.0028941632061985907
172,ENSG00000031003,0.0002960276794555575
173,ENSG00000031698,0.0015312992269370402
174,ENSG00000031823,0.0004007556131511824
175,ENSG00000032389,0.0006558014455852231
176,ENSG00000032444,1.1253072479136019e-05
177,ENSG00000033030,0.0012472376318085206
178,ENSG00000033050,0.0009607476173924291
179,ENSG00000033100,0.006330315717163933
180,ENSG00000033178,0.0007367925009696679
181,ENSG00000033327,0.0001864795248826046
182,ENSG00000033627,0.0009038077442513556
183,ENSG00000033800,0.00019445399523051107
184,ENSG00000034053,0.0004107306930215324
185,ENSG00000034510,0.010691988053812183
186,ENSG00000034713,0.0007634344459980887
187,ENSG00000035141,0.0021440534228038995
188,ENSG00000035403,0.001027899373563013
189,ENSG00000035687,0.0008814263675565808
190,ENSG00000035928,0.0008254669527143081
191,ENSG00000037474,0.0017617266136335243
192,ENSG00000037637,0.0002344883526972731
193,ENSG00000037757,0.00031454247887866487
194,ENSG00000038274,0.0001921361988437422
195,ENSG00000038358,0.007451527829732405
196,ENSG00000039123,0.00018476584406922972
197,ENSG00000039523,0.00019906610145673754
198,ENSG00000039650,0.0013144422340012276
199,ENSG00000040487,0.0006988612726124535
200,ENSG00000040633,0.004042142813540147
201,ENSG00000040933,0.0001069051646466712
202,ENSG00000041357,0.0037967059026616018
203,ENSG00000041988,0.0015127222158768281
204,ENSG00000042062,0.0007235140255673136
205,ENSG00000042088,2.4573253143585893e-05
206,ENSG00000042286,4.0911076444817675e-05
207,ENSG00000042429,0.00034328082307815165
208,ENSG00000042445,6.390361266182229e-05
209,ENSG00000043462,0.00011517883165917839
210,ENSG00000043514,0.0009624235451047709
211,ENSG00000044090,0.0011729900088688235
212,ENSG00000044115,0.00011099052617494536
213,ENSG00000044446,8.998185907860206e-05
214,ENSG00000044574,0.024469904557340817
215,ENSG00000046604,0.00017345852998814116
216,ENSG00000046651,0.0006398283443512259
217,ENSG00000047056,0.00026813667057688616
218,ENSG00000047315,0.0006103682817308622
219,ENSG00000047410,0.003390044132124372
220,ENSG00000047849,0.0003987955371883254
221,ENSG00000047932,0.00014876021901911974
222,ENSG00000048162,0.0018622907162169548
223,ENSG00000048405,0.000798634802630178
224,ENSG00000048649,0.0006465008319516338
225,ENSG00000048707,0.0006872499176260714
226,ENSG00000048828,0.0003628584043563836
227,ENSG00000049245,0.0004506411344331387
228,ENSG00000049246,5.675395592107115e-05
229,ENSG00000049541,0.0005792086450183809
230,ENSG00000049618,0.00019183586572943872
231,ENSG00000049656,0.001556471566066335
232,ENSG00000050393,0.00038776067144864
233,ENSG00000050426,0.0003846422953162339
234,ENSG00000051009,0.0003245517102688115
235,ENSG00000051108,0.0017100816277230183
236,ENSG00000051180,0.00013469314815315656
237,ENSG00000051382,0.0003505908503649309
238,ENSG00000051523,0.0059555343785138845
239,ENSG00000051825,0.0004006304978044952
240,ENSG00000052126,5.4020141624294446e-05
241,ENSG00000052344,0.0008110907008659641
242,ENSG00000052723,0.0014823258456198112
243,ENSG00000052749,0.00024082674141765042
244,ENSG00000052802,0.0025490021234450522
245,ENSG00000052841,0.0004710701580939696
246,ENSG00000053371,0.0008145166451451138
247,ENSG00000053372,0.0025859034288203166
248,ENSG00000053501,0.0001001240811660494
249,ENSG00000053900,0.000196666828205975
250,ENSG00000054116,0.0009829406440636276
251,ENSG00000054118,0.0009413921246455368
252,ENSG00000054148,0.01662714280329628
253,ENSG00000054267,0.0007504638612261849
254,ENSG00000054967,0.0012148998610586547
255,ENSG00000055044,0.007130764825946843
256,ENSG00000055070,0.0005618339303758017
257,ENSG00000055118,0.005237863538678223
258,ENSG00000055130,0.00028969234888295766
259,ENSG00000055483,0.0009433233000339887
260,ENSG00000055609,0.0008064669652735841
261,ENSG00000055917,0.001038914788543821
262,ENSG00000055950,6.1805899642832e-05
263,ENSG00000056097,0.00042924143143933355
264,ENSG00000056586,0.0013851678127352097
265,ENSG00000057019,0.0001127768859304367
266,ENSG00000057757,0.0016768645526181645
267,ENSG00000058063,0.00026595584260901865
268,ENSG00000058262,0.0020957376355487923
269,ENSG00000058272,0.0007179027405409507
270,ENSG00000058600,0.002332607973827907
271,ENSG00000058668,0.0002113013426333011
272,ENSG00000058673,0.0008970475647788216
273,ENSG00000058804,0.0005448734978267365
274,ENSG00000059145,0.0052660813032110445
275,ENSG00000059378,0.0001823632084000957
276,ENSG00000059588,0.00012130392079159271
277,ENSG00000059728,0.0013947033377090087
278,ENSG00000059758,0.0002672544910514238
279,ENSG00000059804,0.0018094152883935011
280,ENSG00000060138,0.0010172516211275728
281,ENSG00000060237,0.00027833094500282976
282,ENSG00000060339,0.0022024255935071983
283,ENSG00000060491,0.003903590854659621
284,ENSG00000060688,0.000641022357585786
285,ENSG00000060762,0.0007768330093043622
286,ENSG00000060971,0.0004952953124688325
287,ENSG00000060982,0.0004088591532044012
288,ENSG00000061273,0.0024226020516803543
289,ENSG00000061656,0.0001783438255034402
290,ENSG00000061676,0.0012607403967697123
291,ENSG00000061794,0.00014339743097459704
292,ENSG00000061936,0.0006633663313627181
293,ENSG00000061987,0.0004565611176711396
294,ENSG00000062194,0.00042573428284238595
295,ENSG00000062485,0.0013255446858715088
296,ENSG00000062716,0.00033466464387208486
297,ENSG00000062822,0.002639229546711391
298,ENSG00000063046,0.0007775088764123624
299,ENSG00000063169,0.0001380278037073257
300,ENSG00000063177,0.017565862376514262
301,ENSG00000063180,0.0006216538002150003
302,ENSG00000063241,0.00060394784378454
303,ENSG00000063244,0.00680679453420313
304,ENSG00000063245,0.0012324529733447418
305,ENSG00000063438,0.00034153404303514793
306,ENSG00000063978,0.00017649885935035585
307,ENSG00000064102,0.0004603913045510739
308,ENSG00000064201,0.0014179777552336046
309,ENSG00000064313,2.353398835559805e-05
310,ENSG00000064393,0.0002248989023610319
311,ENSG00000064419,0.0009480932053725986
312,ENSG00000064490,0.0006051667238271361
313,ENSG00000064545,0.0008406128978350291
314,ENSG00000064601,0.003356132010430053
315,ENSG00000064607,0.00131143039108074
316,ENSG00000064666,0.0036220855555110162
317,ENSG00000064687,0.002820487941308502
318,ENSG00000064703,0.00016831046584727093
319,ENSG00000064932,0.0035035433858592183
320,ENSG00000064961,0.004897109630831847
321,ENSG00000064995,0.0004112902126719202
322,ENSG00000065000,0.002035458504696582
323,ENSG00000065029,0.00018335742986169188
324,ENSG00000065054,8.750551607641435e-05
325,ENSG00000065060,0.00039440959166212855
326,ENSG00000065150,0.0006780682112329791
327,ENSG00000065154,0.002267248793811237
328,ENSG00000065183,0.0004116347483769823
329,ENSG00000065268,0.0020262561957756515
330,ENSG00000065328,0.00023157820683691483
331,ENSG00000065357,1.534410711987555e-05
332,ENSG00000065427,0.0009369686608640963
333,ENSG00000065485,0.00023765692498685872
334,ENSG00000065491,0.00030514206935385046
335,ENSG00000065526,0.0016889790607453063
336,ENSG00000065548,0.0020372930352642394
337,ENSG00000065802,0.000514733351440635
338,ENSG00000065883,0.00014040258624371113
339,ENSG00000065911,0.0007203373298962964
340,ENSG00000065978,0.0029810919214322057
341,ENSG00000065989,0.0012953104093968112
342,ENSG00000066027,0.000222275920187984
343,ENSG00000066044,0.00016214201791774923
344,ENSG00000066117,0.0009887405658639064
345,ENSG00000066135,0.00032080221133990193
346,ENSG00000066136,0.0002710006798672526
347,ENSG00000066557,0.0002837246207054817
348,ENSG00000066651,0.00040791683692218935
349,ENSG00000066654,0.0004742130586293197
350,ENSG00000066697,9.472053539209035e-05
351,ENSG00000066926,0.0006760303578546958
352,ENSG00000067057,0.0011020069388483049
353,ENSG00000067064,0.0010215261904807829
354,ENSG00000067082,0.002513021505206636
355,ENSG00000067225,0.002614870811883117
356,ENSG00000067365,0.0004619867954019798
357,ENSG00000067369,0.00023420409565639295
358,ENSG00000067560,0.0006328097870416244
359,ENSG00000067829,0.0017371249531275294
360,ENSG00000067836,0.0009837582652777316
361,ENSG00000068028,0.0027291832667469085
362,ENSG00000068078,0.006487623379508307
363,ENSG00000068097,2.3968504279763053e-05
364,ENSG00000068120,0.00498230102143905
365,ENSG00000068137,0.006212745477734716
366,ENSG00000068308,0.0010467687486807452
367,ENSG00000068323,0.0006502990677980771
368,ENSG00000068394,0.00013710641537410313
369,ENSG00000068400,0.003646643459741673
370,ENSG00000068438,0.0011536315529717634
371,ENSG00000068489,0.0002474605622261371
372,ENSG00000068650,0.0004453202505896655
373,ENSG00000068654,0.00029699508737113483
374,ENSG00000068697,0.001171881778292316
375,ENSG00000068784,0.0001246889797313354
376,ENSG00000068796,0.000313729940587278
377,ENSG00000068878,0.0010908870584966919
378,ENSG00000068903,0.00016082928422563183
379,ENSG00000069011,0.0024353436275397307
380,ENSG00000069248,0.0006373043640667226
381,ENSG00000069275,0.0034269356075583516
382,ENSG00000069345,0.00026032789247826276
383,ENSG00000069849,0.001089612770439473
384,ENSG00000069956,0.00026329725512158224
385,ENSG00000069974,0.00014320412777844683
386,ENSG00000069998,6.501223622372296e-05
387,ENSG00000070010,0.0023296140302354273
388,ENSG00000070047,0.004133042407990415
389,ENSG00000070061,0.00030963465127751313
390,ENSG00000070182,0.0011400578233420288
391,ENSG00000070366,5.0509550290437553e-05
392,ENSG00000070413,0.0010454155034450602
393,ENSG00000070423,0.005053176199861025
394,ENSG00000070444,0.0004920116482264982
395,ENSG00000070495,0.0005714502934909496
396,ENSG00000070526,0.00036026962379668675
397,ENSG00000070610,0.0016681046243758363
398,ENSG00000070614,0.0003241550561276374
399,ENSG00000070669,0.002385718132983666
400,ENSG00000070756,0.004022437034469929
401,ENSG00000070770,0.0005703872244805615
402,ENSG00000070785,8.976127161110188e-05
403,ENSG00000070814,0.0020242245677714334
404,ENSG00000070831,0.0012070480376956915
405,ENSG00000070950,0.00010781510793400497
406,ENSG00000071054,0.0004235111856686345
407,ENSG00000071082,0.001391445365176
408,ENSG00000071127,0.001411820154536256
409,ENSG00000071462,0.002465733096344248
410,ENSG00000071553,0.0059517786101871565
411,ENSG00000071564,0.0049874349658568405
412,ENSG00000071575,0.00038083141702669533
413,ENSG00000071626,0.029795829966827
414,ENSG00000071655,0.0023465114314246954
415,ENSG00000071794,0.0006555298451764104
416,ENSG00000071859,0.00759224920007323
417,ENSG00000071889,0.0011062527711879983
418,ENSG00000071967,0.0011286707875689536
419,ENSG00000071994,0.001226260709570264
420,ENSG00000072042,0.0006120860103536443
421,ENSG00000072071,0.0009838730693032742
422,ENSG00000072110,0.0002703263292220607
423,ENSG00000072182,0.0022093313646022058
424,ENSG00000072195,4.5952225954466065e-05
425,ENSG00000072274,0.003327737080210913
426,ENSG00000072310,0.009058196168058768
427,ENSG00000072364,0.0006611279571093963
428,ENSG00000072422,2.9208825068268686e-05
429,ENSG00000072501,0.0036221101014677387
430,ENSG00000072518,0.0006962286014950411
431,ENSG00000072571,0.0006328307119910563
432,ENSG00000072609,0.0003112315257780834
433,ENSG00000072682,0.0002583005747629335
434,ENSG00000072736,0.0006948975212143089
435,ENSG00000072778,0.011358560619670242
436,ENSG00000072864,0.0002570951003181378
437,ENSG00000072958,9.949505600055227e-05
438,ENSG00000073008,0.0002982002930709437
439,ENSG00000073060,0.0006716619551592975
440,ENSG00000073111,0.0016885877508891394
441,ENSG00000073350,0.0001346032901494224
442,ENSG00000073417,0.00027866387415209594
443,ENSG00000073578,0.0006480810961853167
444,ENSG00000073792,0.00032373815276939616
445,ENSG00000073921,0.0012062663391859516
446,ENSG00000074054,0.0004405093764409651
447,ENSG00000074071,0.006075172874686264
448,ENSG00000074201,0.00028326876366114386
449,ENSG00000074266,0.0004288478666118971
450,ENSG00000074370,0.0016998821372637644
451,ENSG00000074582,0.0005135209912367874
452,ENSG00000074695,0.0016146173455501994
453,ENSG00000074696,0.0004989996404631748
454,ENSG00000074800,0.011117809867220834
455,ENSG00000074842,0.0006631351226411955
456,ENSG00000074855,0.0010986844738814737
457,ENSG00000075151,0.00016012837659259142
458,ENSG00000075188,0.00012291134361607964
459,ENSG00000075234,0.000550619820045811
460,ENSG00000075240,0.0007056002864569454
461,ENSG00000075292,0.0005796188042392269
462,ENSG00000075340,0.00036027369321990226
463,ENSG00000075413,0.0003148400265515152
464,ENSG00000075415,0.005576307421849911
465,ENSG00000075420,0.00018725805277886699
466,ENSG00000075568,7.057496628443023e-05
467,ENSG00000075618,0.0068822585827973
468,ENSG00000075624,0.009378058813102694
469,ENSG00000075643,2.2851287209884234e-05
470,ENSG00000075702,0.0003238843361180467
471,ENSG00000075711,0.00020181404113691942
472,ENSG00000075785,0.0003141212255240717
473,ENSG00000075826,0.0004346836857780999
474,ENSG00000075856,0.0013250119281961123
475,ENSG00000075914,0.00022554984368276362
476,ENSG00000075975,0.00038693905576751977
477,ENSG00000076003,0.0004078816792689849
478,ENSG00000076043,0.0015227658757479812
479,ENSG00000076108,0.003554882572294039
480,ENSG00000076201,0.0022529776795691177
481,ENSG00000076242,0.00040658612343536177
482,ENSG00000076321,8.924964269611668e-05
483,ENSG00000076382,0.005188172923442035
484,ENSG00000076604,0.013902964113142558
485,ENSG00000076650,0.0001121555313485641
486,ENSG00000076706,0.00041442296319844923
487,ENSG00000076864,0.0014459727969800473
488,ENSG00000076924,0.004909984970888645
489,ENSG00000076928,0.0028536385434078733
490,ENSG00000076944,0.02225482915238114
491,ENSG00000076984,0.004382128010347508
492,ENSG00000077044,0.00012338754677565785
493,ENSG00000077097,0.0009613132570770416
494,ENSG00000077152,0.0019524093490820398
495,ENSG00000077157,0.00022164060845949064
496,ENSG00000077232,0.00015075006354162105
497,ENSG00000077235,0.0006444631024176547
498,ENSG00000077312,0.0037229366872125473
499,ENSG00000077454,0.012501108885459624
500,ENSG00000077458,0.0022576784056355186
501,ENSG00000077463,0.0009905710528546887
502,ENSG00000077549,0.0004640354651486428
503,ENSG00000077684,0.0003816434613098719
504,ENSG00000077721,0.0007349550294590125
505,ENSG00000078061,0.0018075841425147974
506,ENSG00000078124,6.302999636339158e-05
507,ENSG00000078269,0.00014815588634168794
508,ENSG00000078304,0.0006238054640477457
509,ENSG00000078319,0.0009704130668664871
510,ENSG00000078369,0.00109504663527369
511,ENSG00000078403,0.000760936223396351
512,ENSG00000078618,0.0013612013439151963
513,ENSG00000078668,0.0009333147382791943
514,ENSG00000078674,0.0010577963125240847
515,ENSG00000078699,5.070970562282203e-05
516,ENSG00000078747,0.00024380600452870264
517,ENSG00000078808,0.012126003972210532
518,ENSG00000079246,0.0006917604965345323
519,ENSG00000079277,5.845488094715391e-05
520,ENSG00000079308,0.00022723327271799776
521,ENSG00000079313,0.0015066788438849686
522,ENSG00000079332,0.0021544440584108527
523,ENSG00000079335,0.00046311493265961906
524,ENSG00000079387,0.0002013020731191297
525,ENSG00000079432,0.001571153992820445
526,ENSG00000079459,0.0027070050540430437
527,ENSG00000079616,0.004463770037985398
528,ENSG00000079785,0.0008604856692663584
529,ENSG00000079805,0.0018470902894467938
530,ENSG00000079950,7.174170114297033e-05
531,ENSG00000079999,0.0003967824879399833
532,ENSG00000080031,0.0003955258603217953
533,ENSG00000080189,0.0005484019834451396
534,ENSG00000080345,0.0011453251507816784
535,ENSG00000080503,0.0001190232712051173
536,ENSG00000080603,0.002727130456867258
537,ENSG00000080819,0.00035034192198106414
538,ENSG00000080823,1.8788885601677438e-06
539,ENSG00000080824,0.0034624365243771204
540,ENSG00000080839,0.00011874144832838851
541,ENSG00000080845,9.957191640444386e-05
542,ENSG00000080986,0.000620062305981902
543,ENSG00000081019,0.0003143178748600705
544,ENSG00000081026,8.34006615744096e-05
545,ENSG00000081154,0.0007906144347340061
546,ENSG00000081237,0.0002792957402561569
547,ENSG00000081692,0.0009274063991335275
548,ENSG00000081791,0.0005292266611974879
549,ENSG00000082068,0.00013358791041653495
550,ENSG00000082074,0.00014673022173189275
551,ENSG00000082146,4.514264208060438e-05
552,ENSG00000082153,0.000477009061296619
553,ENSG00000082258,0.0002811552669414729
554,ENSG00000082269,0.00010236740734462489
555,ENSG00000082516,8.403506815767206e-05
556,ENSG00000082641,0.0024628513928752695
557,ENSG00000082898,0.002291573240358235
558,ENSG00000083168,0.0006281986722709375
559,ENSG00000083223,0.00012597264343774145
560,ENSG00000083312,0.0003876414337516679
561,ENSG00000083444,0.0016797558703824146
562,ENSG00000083520,0.0004261750875928758
563,ENSG00000083845,0.0105118544056706
564,ENSG00000083896,0.0014840395432857553
565,ENSG00000084070,0.0006659617460565493
566,ENSG00000084072,0.00012118892429184683
567,ENSG00000084090,0.0008553692600845317
568,ENSG00000084207,0.03306984607660624
569,ENSG00000084234,0.001577205694316217
570,ENSG00000084463,0.0009174469054220862
571,ENSG00000084652,0.002182683600392129
572,ENSG00000084754,0.0006230859236628593
573,ENSG00000084764,0.0008112932096770237
574,ENSG00000084774,0.002529888788720525
575,ENSG00000085063,0.0004844056936714295
576,ENSG00000085185,0.00023748919048114888
577,ENSG00000085382,0.00011971780912505547
578,ENSG00000085511,0.00033515521468155905
579,ENSG00000085719,0.00010540721531167928
580,ENSG00000085733,0.0018630959952092476
581,ENSG00000085788,0.0004525452769649099
582,ENSG00000085832,0.00046658652904337173
583,ENSG00000085840,0.0011907977054444086
584,ENSG00000085872,0.001537721992226585
585,ENSG00000085998,0.0004676844605802957
586,ENSG00000085999,0.0011948620509268759
587,ENSG00000086015,0.00030216254074206676
588,ENSG00000086065,0.0009956053800568862
589,ENSG00000086102,0.00014624433812276917
590,ENSG00000086200,0.0001777096460123132
591,ENSG00000086232,0.002127106689596345
592,ENSG00000086504,0.0059332141019333585
593,ENSG00000086589,0.001911974985935533
594,ENSG00000086619,7.905248739795784e-05
595,ENSG00000086712,0.00032602069269881487
596,ENSG00000086758,0.001836881319767093
597,ENSG00000087074,0.019763749606799854
598,ENSG00000087077,0.0031821556844568084
599,ENSG00000087086,0.02459612845419579
600,ENSG00000087087,0.009540161463539386
601,ENSG00000087088,0.0015517687893879248
602,ENSG00000087095,7.821750245214979e-05
603,ENSG00000087111,0.001407994448835851
604,ENSG00000087152,0.005162590463008922
605,ENSG00000087191,0.003897499809515405
606,ENSG00000087206,0.00025209771128128117
607,ENSG00000087263,0.00043138711824875696
608,ENSG00000087269,0.001060252356671167
609,ENSG00000087274,0.0008224812812663113
610,ENSG00000087302,0.0002613448938394949
611,ENSG00000087365,0.010302349030736931
612,ENSG00000087460,0.0011232680678706752
613,ENSG00000087470,0.00020632618794665583
614,ENSG00000087586,0.0006023100482641711
615,ENSG00000087589,0.00016891311848172893
616,ENSG00000087903,4.052374164773678e-05
617,ENSG00000088035,9.78125977359958e-06
618,ENSG00000088038,0.0028148850435485476
619,ENSG00000088205,0.0016675508225905834
620,ENSG00000088247,0.012842521089066236
621,ENSG00000088280,0.00032966850229082333
622,ENSG00000088298,5.836764612693892e-06
623,ENSG00000088305,0.0007600897392712829
624,ENSG00000088325,0.0012244400037574059
625,ENSG00000088356,0.0009682675676006553
626,ENSG00000088448,0.0007062604386382866
627,ENSG00000088451,5.498255200464726e-05
628,ENSG00000088682,0.00020906031055203258
629,ENSG00000088833,0.0009651072512105751
630,ENSG00000088854,7.451782323136924e-05
631,ENSG00000088888,0.00045882897611545663
632,ENSG00000088986,0.0003147651973667679
633,ENSG00000088992,0.00017834653393377687
634,ENSG00000089006,0.0025180700941180153
635,ENSG00000089009,0.0021151474858093207
636,ENSG00000089053,0.0003631440787836461
637,ENSG00000089060,0.0007512362819998367
638,ENSG00000089094,0.00020957550995803921
639,ENSG00000089154,0.0024575415353271096
640,ENSG00000089157,0.02129141711866546
641,ENSG00000089159,0.0007147926316363409
642,ENSG00000089248,0.0019428255782098273
643,ENSG00000089280,0.012278337137817043
644,ENSG00000089327,0.0018960402896646604
645,ENSG00000089351,0.0023819605336936763
646,ENSG00000089472,0.0010183456114702945
647,ENSG00000089597,0.007348742362183013
648,ENSG00000089639,0.00012063077555616424
649,ENSG00000089685,0.0015658575347222501
650,ENSG00000089693,0.002280380382953841
651,ENSG00000089737,0.0011206488818689378
652,ENSG00000089775,0.00016038739434128134
653,ENSG00000089818,0.0006875020436822112
654,ENSG00000089820,0.0031541942922818813
655,ENSG00000089902,0.00045823694704434116
656,ENSG00000089916,0.00015686245574917247
657,ENSG00000090006,0.002832641611554444
658,ENSG00000090013,0.002794009782044819
659,ENSG00000090054,0.0001423530497256669
660,ENSG00000090060,0.0004321306503973511
661,ENSG00000090061,0.000349868238819626
662,ENSG00000090238,0.006848890741117962
663,ENSG00000090266,0.0004649729254725388
664,ENSG00000090273,0.001291612346138579
665,ENSG00000090316,0.0018364154750731604
666,ENSG00000090372,0.0035033591583345652
667,ENSG00000090432,0.0003796226728329006
668,ENSG00000090520,0.000247377658720529
